X,Y,OBJECTID,Objecttype,Type_fietsstalling,Ligging,Straatnaam,Huisnummer,Aanvulling,District,Postcode,Fietspomp,Objectcode,Aantal_plaatsen,Aantal_rijen,Latitude,Longitude
489081.033151644,6654133.04279151,527475,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Hortensiastraat,1,,Antwerpen,2020,,FS_0252926,1,1,51.185278662233955,4.393489672530881
489075.369775143,6654005.05496633,527476,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sparrenstraat,9,,Antwerpen,2020,,FS_0252927,3,1,51.18455799857233,4.393438797554176
490616.638158424,6653753.27798732,527477,FIETSSTALLING,NMBS_VAST_DUBBELZIJDIG,PARKEERZONE,Beukenlaan,,"parking, thv in/uitgang Nachtegalenpark",Antwerpen,2020,,FS_0252928,8,1,51.183140279907946,4.407284247010491
488245.817785954,6657789.52808677,527478,FIETSSTALLING,NIETJE_GROEP,GROENZONE,Nicole Van Goethempad,17,to 17,Antwerpen,2000,,FS_0252930,5,1,51.20586254962872,4.385986805245573
488103.188553405,6657919.51571866,527479,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Jos Smolderenstraat,,,Antwerpen,2000,,FS_0252931,4,1,51.206594135195786,4.384705545049964
488161.045680848,6657724.25124046,527480,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Leon Stynenstraat,75,,Antwerpen,2000,,FS_0252932,6,2,51.2054951595341,4.385225284468737
488151.240973568,6657757.84336564,527481,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Leon Stynenstraat,75,,Antwerpen,2000,,FS_0252933,4,2,51.20568422255779,4.385137207284677
487965.751416695,6657734.55930408,527482,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Jan Van Hoenackerstraat,45,,Antwerpen,2000,,FS_0252934,6,2,51.205553175406536,4.383470926244841
488029.030481618,6657624.91548067,527483,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jan Van Hoenackerstraat,40, ,Antwerpen,2000,,FS_0252935,6,2,51.20493607398833,4.384039371756693
489672.930139497,6658508.12399992,527484,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Tolstraat,22,,Antwerpen,2000,,FS_0252936,3,1,51.20990674586821,4.3988067736390075
489666.342764178,6658524.06505648,527485,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Tolstraat,23,,Antwerpen,2000,,FS_0252937,3,1,51.20999645674243,4.398747598239694
489560.137041993,6658650.01790427,527486,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lambermontstraat,38,,Antwerpen,2000,,FS_0252938,3,1,51.21070527062037,4.397793536004698
489140.045853101,6658831.73791304,527487,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Graaf van Egmontstraat,12,,Antwerpen,2000,,FS_0252939,4,1,51.21172790127033,4.394019792647642
488848.479189925,6658246.2180803,527488,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Verschansingstraat,22,,Antwerpen,2000,,FS_0252940,2,1,51.208432802919674,4.3914006047489345
488825.475463459,6658250.21238693,527489,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Pourbusstraat,26,od hoek,Antwerpen,2000,,FS_0252941,3,1,51.208455282262186,4.391193958758173
488820.444594315,6658241.14910017,527490,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Verschansingstraat,24,,Antwerpen,2000,,FS_0252942,6,1,51.20840427546443,4.391148765691728
488655.922540054,6658129.2155178,527491,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kasteelstraat,5,,Antwerpen,2000,,FS_0252943,4,1,51.207774325650675,4.389670838932554
489418.407145542,6658264.61356208,527492,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schildersstraat,39,,Antwerpen,2000,,FS_0252944,4,1,51.20853632976673,4.396520354682711
489440.580749872,6658247.47348389,527493,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schildersstraat,41,,Antwerpen,2000,,FS_0252945,4,1,51.2084398681389,4.396719543559449
489154.618175328,6658147.3670856,527494,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Beeldhouwersstraat,26-28,op de hoek,Antwerpen,2000,,FS_0252946,10,2,51.207876481250764,4.394150698045458
488923.686141411,6657824.69592794,527495,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Pacificatiestraat,76,,Antwerpen,2000,,FS_0252947,4,1,51.20606047949103,4.392076200288853
489418.573365807,6658929.38797356,527496,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Van Craesbeeckstraat,27,,Antwerpen,2000,,FS_0252950,8,1,51.212277418304055,4.396521847864758
489458.880595236,6659232.55634079,527497,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Prekersstraat,53-55,,Antwerpen,2000,,FS_0252951,5,1,51.21398342955231,4.396883933867324
489361.711497732,6659214.28013289,527498,FIETSSTALLING,P_BEUGEL_GROEP,GROENZONE,Prekersstraat,,speeltuin,Antwerpen,2000,,FS_0252952,10,1,51.21388058612656,4.396011049013003
489436.511612544,6659434.0482909,527499,FIETSSTALLING,NIETJE_GROEP,PLEIN,Sint-Andriesplaats,14-15,,Antwerpen,2000,,FS_0252953,5,1,51.21511724485154,4.396682989876899
489343.339833477,6659406.05730189,527500,FIETSSTALLING,RIK_WAAIER,VOETPAD,Sint-Andriesplaats,25,,Antwerpen,2000,,FS_0252954,1,1,51.214959738434594,4.395846013545054
489566.634035088,6659616.03278505,527501,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Sint-Andriesstraat,,hoek Pompstraat,Antwerpen,2000,,FS_0252955,3,1,51.21614126575407,4.397851899486678
489718.530117242,6658345.72232377,527502,FIETSSTALLING,RIK_GROEP,VOETPAD,Verbondstraat,67,to 70,Antwerpen,2000,,FS_0252956,2,1,51.20899279420809,4.399216405208647
490048.37667111,6659489.73880699,527503,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kleine Markt,12,,Antwerpen,2000,,FS_0252957,3,1,51.21543061601503,4.402179467216184
489435.934750695,6659882.10299947,527504,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Oever,15-19,,Antwerpen,2000,,FS_0252959,7,1,51.21763839331163,4.396677807838742
490226.605180828,6658554.94868581,527505,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,35,to 26,Antwerpen,2000,,FS_0252960,2,1,51.21017025886457,4.403780521159639
490205.001592737,6658543.80172743,527506,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,35,to 22,Antwerpen,2000,,FS_0252961,2,1,51.21010752780842,4.403586452825899
490181.793826885,6658531.75403879,527507,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,29,,Antwerpen,2000,,FS_0252962,5,1,51.21003972767158,4.403377973918149
490067.19955331,6658472.20450898,527508,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,1,od hoek,Antwerpen,2000,,FS_0252963,3,1,51.209704602482496,4.402348556043898
490185.897281639,6658522.58837045,527509,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,16,,Antwerpen,2000,,FS_0252964,5,1,51.20998814646029,4.403414835879381
489201.299135884,6659715.34699281,527510,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Vlaanderenstraat,6,,Antwerpen,2000,,FS_0252965,1,1,51.21670009400462,4.394570040248905
489209.764863902,6659720.92804806,527511,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Vlaanderenstraat,5-7,,Antwerpen,2000,,FS_0252966,1,1,51.216731497682105,4.394646089177604
489317.357125496,6660054.87402568,527512,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Jansvliet,2,to 2,Antwerpen,2000,,FS_0252967,3,1,51.21861051763812,4.395612606908033
489435.74058832,6660060.05289441,527513,FIETSSTALLING,NIETJE_GROEP,PLEIN,Sint-Jansvliet,21,to 21,Antwerpen,2000,,FS_0252968,7,1,51.21863965706987,4.39667606364845
489992.703763261,6660073.07748653,527514,FIETSSTALLING,RIK_DUBBEL,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0252969,1,1,51.21871294118092,4.401679348975863
489996.112613329,6660074.23155897,527515,FIETSSTALLING,RIK_ENKEL,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0252970,1,1,51.218719434674064,4.401709971197037
490000.575769498,6660072.29769099,527516,FIETSSTALLING,RIK_GROEP,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0252971,5,1,51.21870855359015,4.401750064411057
490005.646046586,6660074.07034834,527517,FIETSSTALLING,RIK_ENKEL,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0252972,1,1,51.2187185276079,4.401795611485086
490002.423409073,6660065.43885048,527518,FIETSSTALLING,RIK_ENKEL,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0252973,1,1,51.21866996168006,4.401766662039755
490006.688458847,6660065.8404324,527519,FIETSSTALLING,RIK_ENKEL,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0252974,1,1,51.21867222121932,4.401804975633749
490092.114919407,6659753.20238293,527520,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lombardenstraat,22,to 22,Antwerpen,2000,,FS_0252975,6,1,51.21691309962173,4.402572374585643
490309.648046707,6659675.31721843,527521,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Korte Gasthuisstraat,39,,Antwerpen,2000,,FS_0252976,2,1,51.21647485243799,4.404526507916201
490382.767702104,6659008.41815961,527522,FIETSSTALLING,RIK_DUBBEL,VOETPAD,Mechelseplein,19a,,Antwerpen,2000,,FS_0252977,1,1,51.21272214884829,4.405183352956328
490961.872360573,6659280.15732571,527523,FIETSSTALLING,NIETJE_GROEP,PLEIN,Nieuwstad,20,to 20,Antwerpen,2000,,FS_0252978,10,1,51.21425128756083,4.4103855386144035
490793.56463155,6659723.01363383,527524,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Wapper,14,to 14,Antwerpen,2000,,FS_0252979,3,1,51.216743232923776,4.4088736045602355
490575.729855112,6659437.06563992,527525,FIETSSTALLING,P_BEUGEL_ENKEL,VOETPAD,Leopoldstraat,15,,Antwerpen,2000,,FS_0252982,1,1,51.215134223563226,4.406916761469365
490582.519653916,6659386.68985942,527526,FIETSSTALLING,P_BEUGEL_ENKEL,VOETPAD,Leopoldstraat,25,,Antwerpen,2000,,FS_0252983,1,1,51.21485075674425,4.406977755269782
490679.593015635,6659215.2310683,527527,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Henri Van Heurckstraat,10,,Antwerpen,2000,,FS_0252984,2,1,51.213885937212474,4.407849780114913
490696.934218842,6659216.24801093,527528,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Henri Van Heurckstraat,10,,Antwerpen,2000,,FS_0252985,8,1,51.2138916597323,4.408005558793771
490674.893742414,6659563.88837719,527529,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Orgelstraat,7,to 7,Antwerpen,2000,,FS_0252986,8,1,51.21584785317415,4.407807565825326
490674.407085704,6659614.72980258,527530,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Kelderstraat,10,to 10,Antwerpen,2000,,FS_0252987,9,1,51.21613393399451,4.407803194113718
490526.734239782,6659602.78972477,527531,FIETSSTALLING,NIETJE_GROEP,PLEIN,Komedieplaats,14,to 14,Antwerpen,2000,,FS_0252988,5,1,51.216066748247684,4.406476626368307
488128.391417241,6658290.69539524,527532,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,De Gerlachekaai,1,"to 1,",Antwerpen,2000,,FS_0252989,6,1,51.20868311377851,4.384931946227838
488272.347520767,6658363.89067591,527533,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Gerlachekaai,20,,Antwerpen,2000,,FS_0252990,8,1,51.20909504156375,4.386225125908235
488031.616474482,6657954.27012208,527534,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Leon Stynenstraat,24,to 24,Antwerpen,2000,,FS_0252991,6,2,51.2067897350666,4.384062602125836
487993.793820484,6658067.47656317,527535,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Leon Stynenstraat,2,,Antwerpen,2000,,FS_0252993,2,1,51.207426861959604,4.383722835444113
487990.968303061,6658073.2818238,527536,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Leon Stynenstraat,2,,Antwerpen,2000,,FS_0252994,2,1,51.20745953378231,4.383697453389246
488012.723495155,6657877.09826742,527537,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jos Smolderenstraat,18,,Antwerpen,2000,,FS_0252995,4,1,51.20635540610572,4.383892883604916
487963.35672713,6657859.95526797,527538,FIETSSTALLING,NIETJE_GROEP,PLEIN,Jos Smolderenstraat,20,,Antwerpen,2000,,FS_0252996,6,1,51.20625892346865,4.383449414382472
487883.233848128,6657901.31921326,527539,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Jan Van Hoenackerstraat,10,,Antwerpen,2000,,FS_0252997,3,1,51.20649172383865,4.38272965831432
487832.394131569,6657746.50818564,527540,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jos Smolderenstraat,48,,Antwerpen,2000,,FS_0252998,5,1,51.20562042604361,4.382272957370068
487786.738326855,6657714.60533178,527541,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Michel De Braeystraat,,hoek M De Braeystraat,Antwerpen,2000,,FS_0252999,5,1,51.205440870337775,4.381862824298234
487734.184154653,6657784.50108795,527542,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Michel De Braeystraat,8,,Antwerpen,2000,,FS_0253000,4,1,51.205834256859106,4.381390722136901
487806.395125648,6657631.37413481,527543,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Michel De Braeystraat,50,,Antwerpen,2000,,FS_0253001,4,1,51.20497242505339,4.38203940432616
488989.10085278,6658011.54479341,527544,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Graaf van Hoornestraat,36,,Antwerpen,2000,,FS_0253002,6,1,51.207112078545904,4.392663830639144
489011.620043415,6658049.50162752,527545,FIETSSTALLING,RIK_DUBBEL,VOETPAD,Graaf van Hoornestraat,35-37,,Antwerpen,2000,,FS_0253003,1,1,51.20732569944487,4.392866123970477
489024.976127726,6658173.41762006,527546,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Graaf van Hoornestraat,7-9,,Antwerpen,2000,,FS_0253004,3,1,51.20802309121981,4.392986103717203
489287.971730516,6658759.89357807,527547,FIETSSTALLING,RIK_GROEP,VOETPAD,Scheldestraat,68,,Antwerpen,2000,,FS_0253010,3,1,51.21132359947553,4.3953486334136285
489272.895425622,6658795.3684742,527548,FIETSSTALLING,RIK_GROEP,VOETPAD,Scheldestraat,61,,Antwerpen,2000,,FS_0253011,3,1,51.21152323381073,4.395213200662485
489542.22355612,6659510.49488819,527549,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Franckenstraat,4,,Antwerpen,2000,,FS_0253012,2,1,51.215547410172924,4.3976326164231825
489546.296018933,6659519.74878851,527550,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Franckenstraat,1,od hoek,Antwerpen,2000,,FS_0253013,2,1,51.21559948163589,4.397669199979071
489675.836856847,6659562.21543406,527551,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Sint-Andriesstraat,44,,Antwerpen,2000,,FS_0253014,2,1,51.21583843962064,4.398832885125229
489680.305534816,6659570.64395,527552,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Sint-Andriesstraat,44,to 44,Antwerpen,2000,,FS_0253015,2,1,51.21588586636916,4.398873027942423
489563.45685629,6659101.07766179,527553,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Nationalestraat,141,,Antwerpen,2000,,FS_0253016,1,1,51.21324357085892,4.397823358403932
489505.865978643,6658910.39156298,527554,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Nationalestraat,168,to 168,Antwerpen,2000,,FS_0253017,3,1,51.212170518206214,4.39730601074777
489912.403712138,6658936.20208673,527555,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenstraat,66,,Antwerpen,2000,,FS_0253019,2,1,51.21231576387532,4.4009580013434695
489937.908040535,6659051.5086058,527556,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenstraat,49,to 49,Antwerpen,2000,,FS_0253020,4,1,51.21296463207578,4.401187110623572
489945.367678341,6659075.22184859,527557,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenstraat,49,to 49,Antwerpen,2000,,FS_0253021,3,1,51.213098073260134,4.401254121690123
489941.646888216,6659030.89458018,527558,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenstraat,61,,Antwerpen,2000,,FS_0253022,3,1,51.21284863075668,4.4012206972637395
489931.817971983,6659001.53485561,527559,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenstraat,71,,Antwerpen,2000,,FS_0253023,3,1,51.212683414255956,4.401132402606955
489867.933883735,6658927.33437377,527560,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Rochusstraat,51,,Antwerpen,2000,,FS_0253024,3,1,51.21226586192132,4.400558522078104
490295.330159331,6658579.36544973,527561,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,38,,Antwerpen,2000,,FS_0253025,3,1,51.210307667295424,4.40439788814554
490363.44642622,6658626.0135196,527562,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Begijnenvest,63,,Antwerpen,2000,,FS_0253026,4,1,51.210570184075735,4.405009786981975
489354.102472525,6659856.07716032,527563,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Steegsken,11,,Antwerpen,2000,,FS_0253028,5,1,51.21749195290856,4.395942695976596
489363.550987975,6660105.92036057,527564,FIETSSTALLING,NIETJE_GROEP,PLEIN,Sint-Jansvliet,3,,Antwerpen,2000,,FS_0253029,4,1,51.218897734229294,4.396027573435006
490033.091188898,6660200.56553071,527565,FIETSSTALLING,NIETJE_GROEP,PLEIN,Groenplaats,32,,Antwerpen,2000,,FS_0253030,2,1,51.21943025867349,4.4020421553932225
490014.516045761,6660072.8678694,527566,FIETSSTALLING,RIK_ENKEL,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0253031,1,1,51.21871176175105,4.401875292043377
490018.943376139,6660073.09732209,527567,FIETSSTALLING,RIK_GROEP,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0253032,5,1,51.2187130527875,4.40191506342884
490019.475603443,6660057.14700479,527568,FIETSSTALLING,RIK_GROEP,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0253033,3,1,51.21862330678859,4.401919844508058
490013.786676882,6660057.8510584,527569,FIETSSTALLING,RIK_GROEP,PLEIN,Groenplaats,36,,Antwerpen,2000,,FS_0253034,3,1,51.21862726821782,4.401868740011258
490650.982278273,6658784.81698072,527570,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Mechelsesteenweg,16,,Antwerpen,2000,,FS_0253035,2,1,51.211463855562776,4.40759276548829
490806.207105045,6659198.62470089,527571,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,VOETPAD,Oudevaartplaats,52,,Antwerpen,2000,,FS_0253036,10,1,51.213792490083556,4.408987173831932
490789.628783453,6659832.38757562,527572,FIETSSTALLING,NIETJE_GROEP,PLEIN,Wapper,5,to 5,Antwerpen,2000,,FS_0253037,6,1,51.217358657576504,4.408838248235221
490795.487007742,6659705.32118877,527573,FIETSSTALLING,NIETJE_GROEP,RIJWEG,Wapper,18,to 18,Antwerpen,2000,,FS_0253038,3,1,51.216643680404914,4.408890873559386
490609.645749114,6659758.9223432,527574,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Jodenstraat,15a,to 20,Antwerpen,2000,,FS_0253039,3,1,51.21694528474567,4.407221433128931
491170.611722172,6659505.01782861,527575,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Tabakvest,32,,Antwerpen,2000,,FS_0253040,5,1,51.21551659086951,4.412260676203621
490913.075299438,6659177.18008639,527576,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Tabakvest,59,,Antwerpen,2000,,FS_0253041,2,1,51.21367181695466,4.4099471871560265
490483.719650468,6659451.3253174,527577,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,VOETPAD,Arenbergstraat,10,,Antwerpen,2000,,FS_0253042,16,2,51.21521446310312,4.406090219738098
490612.459953783,6659076.03949502,527578,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Leopoldstraat,28-34,,Antwerpen,2000,,FS_0253043,10,1,51.21310267438304,4.4072467135596
490614.723147977,6659163.27751726,527579,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Leopoldstraat,55,,Antwerpen,2000,,FS_0253044,2,1,51.213593584252436,4.407267044178953
490580.38202655,6659559.35757768,527580,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Orgelstraat,1,to 1,Antwerpen,2000,,FS_0253045,3,1,51.215822358624834,4.4069585526364365
490577.222277651,6659610.60499357,527581,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Kelderstraat,2,to 2,Antwerpen,2000,,FS_0253046,3,1,51.21611072407529,4.406930168129136
490150.120815183,6659579.76542516,527582,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Oudaan,14,to 14,Antwerpen,2000,,FS_0253047,10,1,51.2159371923022,4.403093450413088
496260.5135822,6657040.95013979,527583,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jozef Verbovenlei,54,,Deurne,2100,,FS_0253048,4,1,51.201649239392104,4.4579840425589365
496274.703287243,6657270.54158467,527584,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Basseliersstraat,39,,Deurne,2100,,FS_0253049,2,1,51.20294151718654,4.458111510848108
496062.004062403,6657516.44967855,527585,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Sevillastraat,76,od hoek,Deurne,2100,,FS_0253050,2,1,51.20432559461777,4.456200801202167
496175.01701666,6657384.0961628,527586,FIETSSTALLING,NIETJE_GROEP,VOETPAD,De Sevillastraat,107,,Deurne,2100,,FS_0253051,2,1,51.2035806567824,4.457216013843293
496273.537372411,6657671.78013651,527587,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Muggenberglei,163-165,,Deurne,2100,,FS_0253052,2,1,51.2051998403877,4.458101037256973
496238.872052863,6657748.29709661,527588,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Muggenberglei,120,to 120,Deurne,2100,,FS_0253053,2,1,51.20563049437518,4.457789633393184
496341.66126931,6657935.98868569,527589,FIETSSTALLING,NIETJE_GROEP,PLEIN,Arenaplein,1,,Deurne,2100,,FS_0253054,4,1,51.20668684614764,4.458713004634955
496358.002796431,6657976.36888553,527590,FIETSSTALLING,NIETJE_GROEP,PLEIN,Arenaplein,1,,Deurne,2100,,FS_0253055,4,1,51.20691410780316,4.458859803070741
496721.164930946,6658026.11466499,527591,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gabriël Vervoortstraat,77,to 77,Deurne,2100,,FS_0253058,15,1,51.207194077837606,4.462122144031224
494491.943518886,6656830.88549716,527592,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Gitschotellei,138,,Berchem,2600,,FS_0253059,3,1,51.200466838344475,4.442096707369824
496119.978743525,6655958.20747426,527593,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Lanteernhofstraat,106,,Deurne,2100,,FS_0253060,3,1,51.195554428267236,4.456721596623606
496244.402507327,6655772.2125453,527594,FIETSSTALLING,NIETJE_GROEP,MIDDENBERM,Boekenberglei,272,,Deurne,2100,,FS_0253061,4,1,51.19450737261276,4.457839314310916
497260.857086761,6655904.18162511,527595,FIETSSTALLING,NIETJE_GROEP,VOETGANGERSZONE,Drakenhoflaan,237-239,,Deurne,2100,,FS_0253062,2,1,51.19525029301417,4.466970281154104
496725.379245768,6656968.26845795,527596,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Waalhofstraat,30,,Deurne,2100,,FS_0253063,2,1,51.20124013591638,4.462160001865391
496714.680266186,6656967.87883109,527597,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Waalhofstraat,29,,Deurne,2100,,FS_0253064,3,1,51.20123794281339,4.462063891296562
496813.408861374,6656841.55142483,527598,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Menegemlei,30,,Deurne,2100,,FS_0253065,2,1,51.20052687490051,4.462950785356932
496715.550339507,6657107.61898684,527599,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Waalhofstraat,62,,Deurne,2100,,FS_0253066,3,1,51.2020244952221,4.462071707298186
494553.551231723,6656176.67080285,527600,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Diksmuidelaan,153,,Berchem,2600,,FS_0253067,2,1,51.19678423390178,4.442650138870436
494604.422908232,6656098.2395407,527601,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Diksmuidelaan,171,,Berchem,2600,,FS_0253068,2,1,51.19634272097789,4.443107126915804
494747.12615865,6655870.17007886,527602,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Diksmuidelaan,219,,Berchem,2600,,FS_0253069,4,1,51.195058826040096,4.444389052025243
494814.528720021,6655764.49258751,527603,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Diksmuidelaan,227,,Berchem,2600,,FS_0253070,5,1,51.194463912712216,4.444994539535928
494155.749634192,6655341.59631613,527604,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Groenenhoekstraat,2,,Berchem,2600,,FS_0253071,3,1,51.19208313371314,4.439076626319342
494052.675301765,6655611.20039974,527605,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Arbeidersstraat,8,,Berchem,2600,,FS_0253072,3,1,51.19360093794666,4.438150693837147
494482.621728419,6656256.43826844,527606,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Lodewijk Van Berckenlaan,118,,Berchem,2600,,FS_0253073,1,1,51.19723326437289,4.442012968301305
494476.26261339,6656255.20952723,527607,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Lodewijk Van Berckenlaan,118,,Berchem,2600,,FS_0253074,1,1,51.19722634752286,4.441955843399065
494431.985955101,6656240.44323278,527608,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lodewijk Van Berckenlaan,110, ,Berchem,2600,,FS_0253075,4,1,51.19714322477638,4.441558099410357
494111.911126216,6656198.28377727,527609,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jules Bilmeyerstraat,11,,Berchem,2600,,FS_0253076,3,1,51.19690589902544,4.4386828183018645
494616.169932064,6655823.78934398,527610,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Geluwestraat,10,,Berchem,2600,,FS_0253077,3,1,51.19479772580927,4.443212652226316
494574.202212517,6655849.19131504,527611,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Geluwestraat,8,,Berchem,2600,,FS_0253078,3,1,51.19494072632499,4.442835649787228
493934.111851771,6656407.28836085,527612,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Corneel Jaspersstraat,,thv Edgar Tinelstraat,Berchem,2600,,FS_0253079,4,1,51.19808242428082,4.4370856202444715
494099.189228841,6656480.11922996,527613,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Corneel Van Reethstraat,10,,Berchem,2600,,FS_0253080,3,1,51.1984923955841,4.438568535553315
494750.108662586,6656275.55334067,527614,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dianalaan,84-86,to 84-86,Berchem,2600,,FS_0253081,4,1,51.19734086711511,4.4444158443139505
493635.646468622,6657061.82311103,527615,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Uitbreidingstraat,512,to 512,Berchem,2600,,FS_0253082,8,2,51.20176672644054,4.434404460089838
